Source.Name,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
transport_node_train_202312.csv,2023-12,WEEKDAY,17,TRAIN,TE12,12046,2622
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,17,TRAIN,TE12,2167,1329
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,7,TRAIN,CC23,806,3033
transport_node_train_202312.csv,2023-12,WEEKDAY,7,TRAIN,CC23,2865,24503
transport_node_train_202312.csv,2023-12,WEEKDAY,16,TRAIN,SW1,4861,2104
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,16,TRAIN,SW1,1545,992
transport_node_train_202312.csv,2023-12,WEEKDAY,20,TRAIN,NE15,10324,31235
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,20,TRAIN,NE15,6101,13760
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,13,TRAIN,EW29,6743,4488
transport_node_train_202312.csv,2023-12,WEEKDAY,13,TRAIN,EW29,8803,7119
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,13,TRAIN,EW30,1293,576
transport_node_train_202312.csv,2023-12,WEEKDAY,13,TRAIN,EW30,1214,1051
transport_node_train_202312.csv,2023-12,WEEKDAY,7,TRAIN,EW32,6068,30693
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,7,TRAIN,EW32,3464,6109
transport_node_train_202312.csv,2023-12,WEEKDAY,7,TRAIN,NE14,70765,21433
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,7,TRAIN,NE14,12212,5309
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,13,TRAIN,SE3,1968,1525
transport_node_train_202312.csv,2023-12,WEEKDAY,13,TRAIN,SE3,2698,2371
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,20,TRAIN,EW30,1336,1818
transport_node_train_202312.csv,2023-12,WEEKDAY,20,TRAIN,EW30,6063,1525
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,12,TRAIN,NS17/CC15,25583,20052
transport_node_train_202312.csv,2023-12,WEEKDAY,12,TRAIN,NS17/CC15,42020,37408
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,15,TRAIN,EW26,15419,13799
transport_node_train_202312.csv,2023-12,WEEKDAY,15,TRAIN,EW26,18570,20166
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,17,TRAIN,TE13,2493,2385
transport_node_train_202312.csv,2023-12,WEEKDAY,17,TRAIN,TE13,7331,4150
transport_node_train_202312.csv,2023-12,WEEKDAY,9,TRAIN,EW23,46746,44071
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,9,TRAIN,EW23,22718,18213
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,21,TRAIN,DT34,995,2625
transport_node_train_202312.csv,2023-12,WEEKDAY,21,TRAIN,DT34,2347,4649
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,17,TRAIN,NE12/CC13,40845,45425
transport_node_train_202312.csv,2023-12,WEEKDAY,17,TRAIN,NE12/CC13,66821,99877
transport_node_train_202312.csv,2023-12,WEEKDAY,8,TRAIN,NS21/DT11,87354,103305
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,8,TRAIN,NS21/DT11,20045,21826
transport_node_train_202312.csv,2023-12,WEEKDAY,0,TRAIN,NE16/STC,620,4523
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,0,TRAIN,NE16/STC,529,3543
transport_node_train_202312.csv,2023-12,WEEKDAY,20,TRAIN,DT5,9346,14507
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,20,TRAIN,DT5,4641,7620
transport_node_train_202312.csv,2023-12,WEEKDAY,15,TRAIN,DT22,6489,7298
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,15,TRAIN,DT22,5958,7007
transport_node_train_202312.csv,2023-12,WEEKDAY,21,TRAIN,CC27,4940,635
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,21,TRAIN,CC27,1047,372
transport_node_train_202312.csv,2023-12,WEEKDAY,15,TRAIN,SE4,2635,2954
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,15,TRAIN,SE4,1858,1802
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,19,TRAIN,PW6,540,871
transport_node_train_202312.csv,2023-12,WEEKDAY,19,TRAIN,PW6,941,2886
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,8,TRAIN,NE10,5946,4750
transport_node_train_202312.csv,2023-12,WEEKDAY,8,TRAIN,NE10,32815,29424
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,15,TRAIN,NS5,13725,14588
transport_node_train_202312.csv,2023-12,WEEKDAY,15,TRAIN,NS5,18204,21279
transport_node_train_202312.csv,2023-12,WEEKDAY,11,TRAIN,DT13,6876,12790
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,11,TRAIN,DT13,5340,7719
transport_node_train_202312.csv,2023-12,WEEKDAY,20,TRAIN,DT27,7707,9069
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,20,TRAIN,DT27,2900,5026
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,20,TRAIN,SW3,480,1372
transport_node_train_202312.csv,2023-12,WEEKDAY,20,TRAIN,SW3,812,3285
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,14,TRAIN,EW16/NE3/TE17,12571,9279
transport_node_train_202312.csv,2023-12,WEEKDAY,14,TRAIN,EW16/NE3/TE17,27681,31392
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,19,TRAIN,EW26,13102,19865
transport_node_train_202312.csv,2023-12,WEEKDAY,19,TRAIN,EW26,24145,64566
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,6,TRAIN,BP3,1542,271
transport_node_train_202312.csv,2023-12,WEEKDAY,6,TRAIN,BP3,7658,897
transport_node_train_202312.csv,2023-12,WEEKDAY,13,TRAIN,EW12/DT14,62563,76090
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,13,TRAIN,EW12/DT14,36446,56487
transport_node_train_202312.csv,2023-12,WEEKDAY,8,TRAIN,CG2,11915,30229
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,8,TRAIN,CG2,6740,10392
transport_node_train_202312.csv,2023-12,WEEKDAY,10,TRAIN,NS4/BP1,28703,21795
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,10,TRAIN,NS4/BP1,19200,13568
transport_node_train_202312.csv,2023-12,WEEKDAY,22,TRAIN,NS5,8801,30802
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,22,TRAIN,NS5,5446,16574
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,22,TRAIN,SE3,357,2374
transport_node_train_202312.csv,2023-12,WEEKDAY,22,TRAIN,SE3,435,4343
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,12,TRAIN,NS14,17836,11876
transport_node_train_202312.csv,2023-12,WEEKDAY,12,TRAIN,NS14,26199,17612
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,14,TRAIN,SE4,1915,1777
transport_node_train_202312.csv,2023-12,WEEKDAY,14,TRAIN,SE4,2926,2805
transport_node_train_202312.csv,2023-12,WEEKDAY,23,TRAIN,EW11,4934,7281
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,23,TRAIN,EW11,3041,4685
transport_node_train_202312.csv,2023-12,WEEKDAY,8,TRAIN,TE18,2159,12810
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,8,TRAIN,TE18,753,1663
transport_node_train_202312.csv,2023-12,WEEKDAY,6,TRAIN,BP13,3241,390
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,6,TRAIN,BP13,543,131
transport_node_train_202312.csv,2023-12,WEEKDAY,23,TRAIN,EW8/CC9,12530,10801
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,6864,6625
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,9,TRAIN,SW2,2709,1452
transport_node_train_202312.csv,2023-12,WEEKDAY,9,TRAIN,SW2,5106,2520
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,22873,4378
transport_node_train_202312.csv,2023-12,WEEKDAY,21,TRAIN,CC4/DT15,40858,4228
transport_node_train_202312.csv,2023-12,WEEKDAY,13,TRAIN,CC19/DT9,6163,6307
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,13,TRAIN,CC19/DT9,5802,5179
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,8,TRAIN,DT23,977,1792
transport_node_train_202312.csv,2023-12,WEEKDAY,8,TRAIN,DT23,5429,17584
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,20,TRAIN,TE12,1150,958
transport_node_train_202312.csv,2023-12,WEEKDAY,20,TRAIN,TE12,2533,1531
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,14,TRAIN,NS15,6654,5550
transport_node_train_202312.csv,2023-12,WEEKDAY,14,TRAIN,NS15,14052,12058
transport_node_train_202312.csv,2023-12,WEEKDAY,22,TRAIN,NS14,14131,42662
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,22,TRAIN,NS14,8917,22126
transport_node_train_202312.csv,2023-12,WEEKDAY,21,TRAIN,NS10,15327,50506
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,21,TRAIN,NS10,8252,24921
transport_node_train_202312.csv,2023-12,WEEKDAY,12,TRAIN,DT3,7263,3928
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,12,TRAIN,DT3,5906,2694
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,13,TRAIN,DT27,4805,3444
transport_node_train_202312.csv,2023-12,WEEKDAY,13,TRAIN,DT27,6279,5900
transport_node_train_202312.csv,2023-12,WEEKDAY,0,TRAIN,NE15,57,1875
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,0,TRAIN,NE15,99,1789
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,18,TRAIN,TE16,4584,4732
transport_node_train_202312.csv,2023-12,WEEKDAY,18,TRAIN,TE16,15385,11148
transport_node_train_202312.csv,2023-12,WEEKDAY,6,TRAIN,EW5,31715,11767
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,6,TRAIN,EW5,8438,3434
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,16,TRAIN,EW30,3331,788
transport_node_train_202312.csv,2023-12,WEEKDAY,16,TRAIN,EW30,6630,695
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,9,TRAIN,BP8,609,678
transport_node_train_202312.csv,2023-12,WEEKDAY,9,TRAIN,BP8,1453,1775
transport_node_train_202312.csv,2023-12,WEEKDAY,7,TRAIN,NS15,29056,39249
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,7,TRAIN,NS15,6747,6189
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,12,TRAIN,EW30,1899,659
transport_node_train_202312.csv,2023-12,WEEKDAY,12,TRAIN,EW30,2370,1047
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,12,TRAIN,NE11,7953,7105
transport_node_train_202312.csv,2023-12,WEEKDAY,12,TRAIN,NE11,11320,12063
transport_node_train_202312.csv,2023-12,WEEKDAY,8,TRAIN,PE5,13842,2790
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,8,TRAIN,PE5,3112,923
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,14,TRAIN,TE19,1642,1378
transport_node_train_202312.csv,2023-12,WEEKDAY,14,TRAIN,TE19,5239,5832
transport_node_train_202312.csv,2023-12,WEEKDAY,19,TRAIN,TE19,16686,2925
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,19,TRAIN,TE19,1815,1284
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,9,TRAIN,CC11,2881,7931
transport_node_train_202312.csv,2023-12,WEEKDAY,9,TRAIN,CC11,6586,54253
transport_node_train_202312.csv,2023-12,WEEKDAY,0,TRAIN,SE1,89,699
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,0,TRAIN,SE1,70,561
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,22,TRAIN,NS17/CC15,9464,16540
transport_node_train_202312.csv,2023-12,WEEKDAY,22,TRAIN,NS17/CC15,17499,31191
transport_node_train_202312.csv,2023-12,WEEKDAY,19,TRAIN,TE16,7898,8025
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,19,TRAIN,TE16,3860,3549
transport_node_train_202312.csv,2023-12,WEEKDAY,9,TRAIN,EW6,17424,9161
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,9,TRAIN,EW6,7093,3678
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,21,TRAIN,NS15,3751,6881
transport_node_train_202312.csv,2023-12,WEEKDAY,21,TRAIN,NS15,13447,13812
transport_node_train_202312.csv,2023-12,WEEKDAY,12,TRAIN,NE16/STC,45311,37311
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,12,TRAIN,NE16/STC,29074,22638
transport_node_train_202312.csv,2023-12,WEEKDAY,21,TRAIN,EW31,2372,1696
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,21,TRAIN,EW31,807,1840
transport_node_train_202312.csv,2023-12,WEEKDAY,18,TRAIN,DT10/TE11,11532,13179
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,18,TRAIN,DT10/TE11,4385,3737
transport_node_train_202312.csv,2023-12,WEEKDAY,22,TRAIN,EW6,3267,13751
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,22,TRAIN,EW6,2057,6830
transport_node_train_202312.csv,2023-12,WEEKDAY,8,TRAIN,EW18,34325,48736
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,8,TRAIN,EW18,6542,7344
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,18,TRAIN,TE3,4388,3900
transport_node_train_202312.csv,2023-12,WEEKDAY,18,TRAIN,TE3,16218,19664
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,2619,1850
transport_node_train_202312.csv,2023-12,WEEKDAY,9,TRAIN,CC17/TE9,8141,7593
transport_node_train_202312.csv,2023-12,WEEKDAY,16,TRAIN,CC19/DT9,7073,5723
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,5263,4989
transport_node_train_202312.csv,2023-12,WEEKDAY,16,TRAIN,SW2,4093,4347
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,16,TRAIN,SW2,2577,2458
transport_node_train_202312.csv,2023-12,WEEKDAY,23,TRAIN,SE1,347,2854
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,23,TRAIN,SE1,281,1652
transport_node_train_202312.csv,2023-12,WEEKDAY,6,TRAIN,PW4,4962,908
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,6,TRAIN,PW4,1060,324
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,10,TRAIN,TE1,2074,634
transport_node_train_202312.csv,2023-12,WEEKDAY,10,TRAIN,TE1,3983,3045
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,8,TRAIN,NE15,10429,4364
transport_node_train_202312.csv,2023-12,WEEKDAY,8,TRAIN,NE15,62585,9823
transport_node_train_202312.csv,2023-12,WEEKDAY,17,TRAIN,NS16,55655,73113
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,17,TRAIN,NS16,26130,30501
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,10,TRAIN,TE8,4770,5101
transport_node_train_202312.csv,2023-12,WEEKDAY,10,TRAIN,TE8,6213,7085
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,23,TRAIN,NE16/STC,3112,13736
transport_node_train_202312.csv,2023-12,WEEKDAY,23,TRAIN,NE16/STC,4533,23270
transport_node_train_202312.csv,2023-12,WEEKDAY,8,TRAIN,SE5,5482,1662
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,8,TRAIN,SE5,1367,485
transport_node_train_202312.csv,2023-12,WEEKDAY,15,TRAIN,NE8,26487,27280
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,15,TRAIN,NE8,22976,25858
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,18,TRAIN,NS11,21973,27823
transport_node_train_202312.csv,2023-12,WEEKDAY,18,TRAIN,NS11,55599,107716
transport_node_train_202312.csv,2023-12,WEEKDAY,7,TRAIN,TE16,5703,5125
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,7,TRAIN,TE16,67,69
transport_node_train_202312.csv,2023-12,WEEKDAY,0,TRAIN,EW17,82,837
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,0,TRAIN,EW17,206,1674
transport_node_train_202312.csv,2023-12,WEEKDAY,11,TRAIN,CC4/DT15,10403,27509
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,4247,16312
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,17,TRAIN,NS18,8366,7826
transport_node_train_202312.csv,2023-12,WEEKDAY,17,TRAIN,NS18,19172,18338
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,16,TRAIN,NS2,13919,15226
transport_node_train_202312.csv,2023-12,WEEKDAY,16,TRAIN,NS2,23205,28313
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,22,TRAIN,CC11,3177,4028
transport_node_train_202312.csv,2023-12,WEEKDAY,22,TRAIN,CC11,9642,6596
transport_node_train_202312.csv,2023-12,WEEKDAY,11,TRAIN,DT27,6575,5123
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,11,TRAIN,DT27,4473,2640
transport_node_train_202312.csv,2023-12,WEEKDAY,13,TRAIN,TE14/NS22,78347,95324
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,47310,75472
transport_node_train_202312.csv,2023-12,WEEKDAY,6,TRAIN,CC10/DT26,11874,5892
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,3799,1371
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,16,TRAIN,NS4/BP1,19846,22218
transport_node_train_202312.csv,2023-12,WEEKDAY,16,TRAIN,NS4/BP1,32679,41874
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,19,TRAIN,BP3,1619,2667
transport_node_train_202312.csv,2023-12,WEEKDAY,19,TRAIN,BP3,2812,9595
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,0,TRAIN,EW11,295,1871
transport_node_train_202312.csv,2023-12,WEEKDAY,0,TRAIN,EW11,136,535
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,22,TRAIN,TE3,903,5549
transport_node_train_202312.csv,2023-12,WEEKDAY,22,TRAIN,TE3,1318,9750
transport_node_train_202312.csv,2023-12,WEEKDAY,14,TRAIN,NS2,19467,19809
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,14,TRAIN,NS2,14322,13316
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,5,TRAIN,DT31,507,23
transport_node_train_202312.csv,2023-12,WEEKDAY,5,TRAIN,DT31,1860,78
transport_node_train_202312.csv,2023-12,WEEKDAY,21,TRAIN,CC5,4266,3229
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,21,TRAIN,CC5,2471,1923
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,15,TRAIN,NE13,12989,11050
transport_node_train_202312.csv,2023-12,WEEKDAY,15,TRAIN,NE13,16093,18321
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,21,TRAIN,NE13,6971,11719
transport_node_train_202312.csv,2023-12,WEEKDAY,21,TRAIN,NE13,14238,23544
transport_node_train_202312.csv,2023-12,WEEKDAY,12,TRAIN,NS9/TE2,47468,46331
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,12,TRAIN,NS9/TE2,32016,30976
transport_node_train_202312.csv,2023-12,WEEKDAY,14,TRAIN,CC5,3736,3960
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,14,TRAIN,CC5,2859,3447
transport_node_train_202312.csv,2023-12,WEEKDAY,16,TRAIN,PE5,4698,5142
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,16,TRAIN,PE5,2583,2593
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,9,TRAIN,NE9,13699,7737
transport_node_train_202312.csv,2023-12,WEEKDAY,9,TRAIN,NE9,30193,24851
transport_node_train_202312.csv,2023-12,WEEKDAY,17,TRAIN,BP10,3113,5574
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,17,TRAIN,BP10,1610,2041
transport_node_train_202312.csv,2023-12,WEEKDAY,11,TRAIN,DT29,6322,2306
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,11,TRAIN,DT29,4298,1658
transport_node_train_202312.csv,2023-12,WEEKDAY,12,TRAIN,NS19,40141,31438
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,12,TRAIN,NS19,24364,17658
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,22111,49341
transport_node_train_202312.csv,2023-12,WEEKDAY,11,TRAIN,EW12/DT14,35307,73150
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,14,TRAIN,DT10/TE11,3674,2809
transport_node_train_202312.csv,2023-12,WEEKDAY,14,TRAIN,DT10/TE11,5002,4331
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,19,TRAIN,TE1,2033,2928
transport_node_train_202312.csv,2023-12,WEEKDAY,19,TRAIN,TE1,5908,6215
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,11,TRAIN,SE1,2897,1462
transport_node_train_202312.csv,2023-12,WEEKDAY,11,TRAIN,SE1,4168,2115
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,22,TRAIN,EW3,3543,9499
transport_node_train_202312.csv,2023-12,WEEKDAY,22,TRAIN,EW3,5650,18521
transport_node_train_202312.csv,2023-12,WEEKDAY,16,TRAIN,EW26,23972,26152
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,16,TRAIN,EW26,16719,15607
transport_node_train_202312.csv,2023-12,WEEKDAY,8,TRAIN,NS19,68943,59222
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,8,TRAIN,NS19,14821,12052
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,18,TRAIN,SW3,1214,1327
transport_node_train_202312.csv,2023-12,WEEKDAY,18,TRAIN,SW3,2226,4954
transport_node_train_202312.csv,2023-12,WEEKDAY,7,TRAIN,SW5,16850,2675
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,7,TRAIN,SW5,2291,1076
transport_node_train_202312.csv,2023-12,WEEKDAY,18,TRAIN,NE15,23219,60273
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,18,TRAIN,NE15,11808,14488
transport_node_train_202312.csv,2023-12,WEEKDAY,21,TRAIN,SE3,591,4842
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,21,TRAIN,SE3,476,2488
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,22,TRAIN,PW1,427,211
transport_node_train_202312.csv,2023-12,WEEKDAY,22,TRAIN,PW1,608,110
transport_node_train_202312.csv,2023-12,WEEKDAY,5,TRAIN,CC19/DT9,231,446
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,5,TRAIN,CC19/DT9,58,83
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,5,TRAIN,NE16/STC,2073,559
transport_node_train_202312.csv,2023-12,WEEKDAY,5,TRAIN,NE16/STC,8874,2521
transport_node_train_202312.csv,2023-12,WEEKDAY,16,TRAIN,DT6,8508,5171
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,16,TRAIN,DT6,3188,2767
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,5,TRAIN,BP7,111,48
transport_node_train_202312.csv,2023-12,WEEKDAY,5,TRAIN,BP7,1194,270
transport_node_train_202312.csv,2023-12,WEEKDAY,19,TRAIN,PW5,2024,8647
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,19,TRAIN,PW5,1746,4403
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,9,TRAIN,PE1,2340,747
transport_node_train_202312.csv,2023-12,WEEKDAY,9,TRAIN,PE1,4941,1482
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,13,TRAIN,BP8,737,696
transport_node_train_202312.csv,2023-12,WEEKDAY,13,TRAIN,BP8,1182,1120
transport_node_train_202312.csv,2023-12,WEEKDAY,18,TRAIN,NE11,23584,30284
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,18,TRAIN,NE11,8382,8819
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,9,TRAIN,CC7,3402,2173
transport_node_train_202312.csv,2023-12,WEEKDAY,9,TRAIN,CC7,7658,6954
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2/TE20,462,1055
transport_node_train_202312.csv,2023-12,WEEKDAY,8,TRAIN,NS27/CE2/TE20,1439,20396
transport_node_train_202312.csv,2023-12,WEEKDAY,18,TRAIN,EW10,17927,30263
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,18,TRAIN,EW10,9727,11056
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,8790,20396
transport_node_train_202312.csv,2023-12,WEEKDAY,9,TRAIN,NE7/DT12,16126,33731
transport_node_train_202312.csv,2023-12,WEEKDAY,19,TRAIN,TE13,5211,4925
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,19,TRAIN,TE13,2775,4087
transport_node_train_202312.csv,2023-12,WEEKDAY,16,TRAIN,SW3,2082,2254
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,16,TRAIN,SW3,1101,1142
transport_node_train_202312.csv,2023-12,WEEKDAY,20,TRAIN,NE13,15428,24773
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,20,TRAIN,NE13,8177,11777
transport_node_train_202312.csv,2023-12,WEEKDAY,19,TRAIN,NS17/CC15,42688,69513
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,19,TRAIN,NS17/CC15,19380,22386
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,14,TRAIN,TE8,6231,4354
transport_node_train_202312.csv,2023-12,WEEKDAY,14,TRAIN,TE8,8155,6691
transport_node_train_202312.csv,2023-12,WEEKENDS/HOLIDAY,23,TRAIN,CC17/TE9,394,1263
transport_node_train_202312.csv,2023-12,WEEKDAY,23,TRAIN,CC17/TE9,712,2349
