"YEAR_MONTH","day_type","stations","is_peak","AVG_RIDERS","station_code"
"2024-12","WEEKENDS/HOLIDAY","City Hall",0,26310.9666666667,"NS25"
"2024-12","WEEKENDS/HOLIDAY","City Hall",1,31421.8,"EW13"
"2024-12","WEEKENDS/HOLIDAY","City Hall",1,31421.8,"NS25"
"2024-12","WEEKENDS/HOLIDAY","Clarke Quay",0,10016.6,"NE5"
"2024-12","WEEKENDS/HOLIDAY","Clarke Quay",1,11443.6,"NE5"
"2024-12","WEEKENDS/HOLIDAY","Clementi",0,32837,"EW23"
"2024-12","WEEKENDS/HOLIDAY","Clementi",1,43716.4,"EW23"
"2024-12","WEEKENDS/HOLIDAY","Commonwealth",0,8490.8,"EW20"
"2024-12","WEEKENDS/HOLIDAY","Commonwealth",1,10610.2,"EW20"
"2024-12","WEEKENDS/HOLIDAY","Dakota",0,5593.86666666667,"CC8"
"2024-12","WEEKENDS/HOLIDAY","Dakota",1,7576.6,"CC8"
"2024-12","WEEKENDS/HOLIDAY","Dhoby Ghaut",0,9960.08888888889,"CC1"
"2024-12","WEEKENDS/HOLIDAY","Dhoby Ghaut",0,9960.08888888889,"NE6"
"2024-12","WEEKENDS/HOLIDAY","Dhoby Ghaut",0,9960.08888888889,"NS24"
"2024-12","WEEKENDS/HOLIDAY","Dhoby Ghaut",1,11665.1333333333,"CC1"
"2024-12","WEEKENDS/HOLIDAY","Dhoby Ghaut",1,11665.1333333333,"NE6"
"2024-12","WEEKENDS/HOLIDAY","Dhoby Ghaut",1,11665.1333333333,"NS24"
"2024-12","WEEKENDS/HOLIDAY","Dover",0,3429.2,"EW22"
"2024-12","WEEKENDS/HOLIDAY","Dover",1,4507.6,"EW22"
"2024-12","WEEKENDS/HOLIDAY","Downtown",0,4225.93333333333,"DT17"
"2024-12","WEEKENDS/HOLIDAY","Downtown",1,5818,"DT17"
"2024-12","WEEKENDS/HOLIDAY","Esplanade",0,8842.6,"CC3"
"2024-12","WEEKENDS/HOLIDAY","Esplanade",1,10300.4,"CC3"
"2024-12","WEEKENDS/HOLIDAY","Eunos",0,11442.2666666667,"EW7"
"2024-12","WEEKENDS/HOLIDAY","Eunos",1,15039,"EW7"
"2024-12","WEEKENDS/HOLIDAY","Expo",0,6288.43333333333,"CG1"
"2024-12","WEEKENDS/HOLIDAY","Expo",0,6288.43333333333,"DT35"
"2024-12","WEEKENDS/HOLIDAY","Expo",1,8342.7,"CG1"
"2024-12","WEEKENDS/HOLIDAY","Expo",1,8342.7,"DT35"
"2024-12","WEEKENDS/HOLIDAY","Farrer Park",0,29595.8,"NE8"
"2024-12","WEEKENDS/HOLIDAY","Farrer Park",1,41634.2,"NE8"
"2024-12","WEEKENDS/HOLIDAY","Farrer Road",0,3463.93333333333,"CC20"
"2024-12","WEEKENDS/HOLIDAY","Farrer Road",1,4740.4,"CC20"
"2024-12","WEEKENDS/HOLIDAY","Fort Canning",0,4655.86666666667,"DT20"
"2024-12","WEEKENDS/HOLIDAY","Fort Canning",1,5540.6,"DT20"
"2024-12","WEEKENDS/HOLIDAY","Gardens by The Bay",0,5387.66666666667,"TE22"
"2024-12","WEEKENDS/HOLIDAY","Gardens by The Bay",1,8658.2,"TE22"
"2024-12","WEEKENDS/HOLIDAY","Geylang Bahru",0,3490.8,"DT24"
"2024-12","WEEKENDS/HOLIDAY","Geylang Bahru",1,4547.4,"DT24"
"2024-12","WEEKENDS/HOLIDAY","Great World",0,7122.4,"TE15"
"2024-12","WEEKENDS/HOLIDAY","Great World",1,8406.2,"TE15"
"2024-12","WEEKENDS/HOLIDAY","Gul Circle",0,1794.66666666667,"EW30"
"2024-12","WEEKENDS/HOLIDAY","Gul Circle",1,4739.4,"EW30"
"2024-12","WEEKENDS/HOLIDAY","HarbourFront",0,24004.6666666667,"CC29"
"2024-12","WEEKENDS/HOLIDAY","HarbourFront",0,24004.6666666667,"NE1"
"2024-12","WEEKENDS/HOLIDAY","HarbourFront",1,29184.3,"CC29"
"2024-12","WEEKENDS/HOLIDAY","HarbourFront",1,29184.3,"NE1"
"2024-12","WEEKENDS/HOLIDAY","Havelock",0,5874.46666666667,"TE16"
"2024-12","WEEKENDS/HOLIDAY","Havelock",1,6611.2,"TE16"
"2024-12","WEEKENDS/HOLIDAY","Haw Par Villa",0,4033.66666666667,"CC25"
"2024-12","WEEKENDS/HOLIDAY","Haw Par Villa",1,5749.2,"CC25"
"2024-12","WEEKENDS/HOLIDAY","Hillview",0,5262.06666666667,"DT3"
"2024-12","WEEKENDS/HOLIDAY","Hillview",1,7074.8,"DT3"
"2024-12","WEEKENDS/HOLIDAY","Holland Village",0,7470.26666666667,"CC21"
"2024-12","WEEKENDS/HOLIDAY","Holland Village",1,8388.4,"CC21"
"2024-12","WEEKENDS/HOLIDAY","Hougang",0,21971.6666666667,"NE14"
"2024-12","WEEKENDS/HOLIDAY","Hougang",1,26897.2,"NE14"
"2024-12","WEEKENDS/HOLIDAY","Jalan Besar",0,10289.8666666667,"DT22"
"2024-12","WEEKENDS/HOLIDAY","Jalan Besar",1,14367.2,"DT22"
"2024-12","WEEKENDS/HOLIDAY","Joo Koon",0,8327.13333333333,"EW29"
"2024-12","WEEKENDS/HOLIDAY","Joo Koon",1,18982,"EW29"
"2024-12","WEEKENDS/HOLIDAY","Jurong East",0,27482.1333333333,"EW24"
"2024-12","WEEKENDS/HOLIDAY","Jurong East",0,27482.1333333333,"NS1"
"2024-12","WEEKENDS/HOLIDAY","Jurong East",1,36927.1,"EW24"
"2024-12","WEEKENDS/HOLIDAY","Jurong East",1,36927.1,"NS1"
"2024-12","WEEKENDS/HOLIDAY","Kaki Bukit",0,7027.53333333333,"DT28"
"2024-12","WEEKENDS/HOLIDAY","Kaki Bukit",1,11063.6,"DT28"
"2024-12","WEEKENDS/HOLIDAY","Kallang",0,10830.0666666667,"EW10"
"2024-12","WEEKENDS/HOLIDAY","Kallang",1,14739.2,"EW10"
"2024-12","WEEKENDS/HOLIDAY","Katong Park",0,1926.53333333333,"TE24"
"2024-12","WEEKENDS/HOLIDAY","Katong Park",1,2630.4,"TE24"
"2024-12","WEEKENDS/HOLIDAY","Kembangan",0,7790.8,"EW6"
"2024-12","WEEKENDS/HOLIDAY","Kembangan",1,10615.4,"EW6"
"2024-12","WEEKENDS/HOLIDAY","Kent Ridge",0,4489.6,"CC24"
"2024-12","WEEKENDS/HOLIDAY","Kent Ridge",1,6584.6,"CC24"
"2024-12","WEEKENDS/HOLIDAY","Khatib",0,23158.6,"NS14"
"2024-12","WEEKENDS/HOLIDAY","Khatib",1,28783.2,"NS14"
"2024-12","WEEKENDS/HOLIDAY","King Albert Park",0,3546.66666666667,"DT6"
"2024-12","WEEKENDS/HOLIDAY","King Albert Park",1,4835.8,"DT6"
"2024-12","WEEKENDS/HOLIDAY","Kovan",0,17331.4,"NE13"
"2024-12","WEEKENDS/HOLIDAY","Kovan",1,20668.6,"NE13"
"2024-12","WEEKENDS/HOLIDAY","Kranji",0,25381.8666666667,"NS7"
"2024-12","WEEKENDS/HOLIDAY","Kranji",1,34451.4,"NS7"
"2024-12","WEEKENDS/HOLIDAY","Labrador Park",0,1412.06666666667,"CC27"
"2024-12","WEEKENDS/HOLIDAY","Labrador Park",1,2365.6,"CC27"
"2024-12","WEEKENDS/HOLIDAY","Lakeside",0,21891.5333333333,"EW26"
"2024-12","WEEKENDS/HOLIDAY","Lakeside",1,30835.6,"EW26"
"2024-12","WEEKENDS/HOLIDAY","Lavender",0,13701.8,"EW11"
"2024-12","WEEKENDS/HOLIDAY","Lavender",1,16702,"EW11"
"2024-12","WEEKENDS/HOLIDAY","Lentor",0,3488.06666666667,"TE5"
"2024-12","WEEKENDS/HOLIDAY","Lentor",1,4931.4,"TE5"
"2024-12","WEEKENDS/HOLIDAY","Little India",0,14905.5333333333,"DT12"
"2024-12","WEEKENDS/HOLIDAY","Little India",0,14905.5333333333,"NE7"
"2024-12","WEEKENDS/HOLIDAY","Little India",1,18964.6,"DT12"
"2024-12","WEEKENDS/HOLIDAY","Little India",1,18964.6,"NE7"
"2024-12","WEEKENDS/HOLIDAY","Lorong Chuan",0,4091.53333333333,"CC14"
"2024-12","WEEKENDS/HOLIDAY","Lorong Chuan",1,4992.6,"CC14"
"2024-12","WEEKENDS/HOLIDAY","MacPherson",0,5459.93333333333,"CC10"
"2024-12","WEEKENDS/HOLIDAY","MacPherson",0,5459.93333333333,"DT26"
"2024-12","WEEKENDS/HOLIDAY","MacPherson",1,6927.7,"CC10"
"2024-12","WEEKENDS/HOLIDAY","MacPherson",1,6927.7,"DT26"
"2024-12","WEEKENDS/HOLIDAY","Marina Bay",0,1190.26666666667,"CE2"
"2024-12","WEEKENDS/HOLIDAY","Marina Bay",0,1190.26666666667,"NS27"
"2024-12","WEEKENDS/HOLIDAY","Marina Bay",0,1190.26666666667,"TE20"
"2024-12","WEEKENDS/HOLIDAY","Marina Bay",1,1597.53333333333,"CE2"
"2024-12","WEEKENDS/HOLIDAY","Marina Bay",1,1597.53333333333,"NS27"
"2024-12","WEEKENDS/HOLIDAY","Marina Bay",1,1597.53333333333,"TE20"
"2024-12","WEEKENDS/HOLIDAY","Marina South Pier",0,3304,"NS28"
"2024-12","WEEKENDS/HOLIDAY","Marina South Pier",1,3617,"NS28"
"2024-12","WEEKENDS/HOLIDAY","Marine Parade",0,9121,"TE26"
"2024-12","WEEKENDS/HOLIDAY","Marine Parade",1,10245.8,"TE26"
"2024-12","WEEKENDS/HOLIDAY","Marine Terrace",0,3893.86666666667,"TE27"
"2024-12","WEEKENDS/HOLIDAY","Marine Terrace",1,4758.2,"TE27"
"2024-12","WEEKENDS/HOLIDAY","Marsiling",0,13011.4,"NS8"
"2024-12","WEEKENDS/HOLIDAY","Marsiling",1,17124.2,"NS8"
"2024-12","WEEKENDS/HOLIDAY","Marymount",0,4501.66666666667,"CC16"
"2024-12","WEEKENDS/HOLIDAY","Marymount",1,5800.6,"CC16"
"2024-12","WEEKENDS/HOLIDAY","Mattar",0,2713.53333333333,"DT25"
"2024-12","WEEKENDS/HOLIDAY","Mattar",1,3783.2,"DT25"
"2024-12","WEEKENDS/HOLIDAY","Maxwell",0,8470.13333333333,"TE18"
"2024-12","WEEKENDS/HOLIDAY","Maxwell",1,8783.8,"TE18"
"2024-12","WEEKENDS/HOLIDAY","Mayflower",0,7808.93333333333,"TE6"
"2024-12","WEEKENDS/HOLIDAY","Mayflower",1,9662,"TE6"
"2024-12","WEEKENDS/HOLIDAY","Mountbatten",0,4575.26666666667,"CC7"
"2024-12","WEEKENDS/HOLIDAY","Mountbatten",1,6176,"CC7"
"2024-12","WEEKENDS/HOLIDAY","Napier",0,2783.46666666667,"TE12"
"2024-12","WEEKENDS/HOLIDAY","Napier",1,3196.6,"TE12"
"2024-12","WEEKENDS/HOLIDAY","Newton",0,23019.9333333333,"DT11"
"2024-12","WEEKENDS/HOLIDAY","Newton",0,23019.9333333333,"NS21"
"2024-12","WEEKENDS/HOLIDAY","Newton",1,28369.9,"DT11"
"2024-12","WEEKENDS/HOLIDAY","Newton",1,28369.9,"NS21"
"2024-12","WEEKENDS/HOLIDAY","Nicoll Highway",0,3657.06666666667,"CC5"
"2024-12","WEEKENDS/HOLIDAY","Nicoll Highway",1,4448,"CC5"
"2024-12","WEEKENDS/HOLIDAY","Novena",0,22816.7333333333,"NS20"
"2024-12","WEEKENDS/HOLIDAY","Novena",1,26179.4,"NS20"
"2024-12","WEEKENDS/HOLIDAY","Orchard",0,39720.6,"NS22"
"2024-12","WEEKENDS/HOLIDAY","Orchard",0,39720.6,"TE14"
"2024-12","WEEKENDS/HOLIDAY","Orchard",1,47763.4,"NS22"
"2024-12","WEEKENDS/HOLIDAY","Orchard",1,47763.4,"TE14"
"2024-12","WEEKENDS/HOLIDAY","Orchard Boulevard",0,3457.8,"TE13"
"2024-12","WEEKENDS/HOLIDAY","Orchard Boulevard",1,4701.8,"TE13"
"2024-12","WEEKENDS/HOLIDAY","Outram Park",0,5433.64444444444,"EW16"
"2024-12","WEEKENDS/HOLIDAY","Outram Park",0,5433.64444444444,"NE3"
"2024-12","WEEKENDS/HOLIDAY","Outram Park",0,5433.64444444444,"TE17"
"2024-12","WEEKENDS/HOLIDAY","Outram Park",1,6636.86666666667,"EW16"
"2024-12","WEEKENDS/HOLIDAY","Outram Park",1,6636.86666666667,"NE3"
"2024-12","WEEKENDS/HOLIDAY","Outram Park",1,6636.86666666667,"TE17"
"2024-12","WEEKENDS/HOLIDAY","Pasir Panjang",0,2068.73333333333,"CC26"
"2024-12","WEEKENDS/HOLIDAY","Pasir Panjang",1,4456.6,"CC26"
"2024-12","WEEKENDS/HOLIDAY","Pasir Ris",0,18959.3333333333,"EW1"
"2024-12","WEEKENDS/HOLIDAY","Pasir Ris",1,24473.8,"EW1"
"2024-12","WEEKENDS/HOLIDAY","Paya Lebar",0,21551,"CC9"
"2024-12","WEEKENDS/HOLIDAY","Paya Lebar",0,21551,"EW8"
"2024-12","WEEKENDS/HOLIDAY","Paya Lebar",1,26357.1,"CC9"
"2024-12","WEEKENDS/HOLIDAY","Paya Lebar",1,26357.1,"EW8"
"2024-12","WEEKENDS/HOLIDAY","Pioneer",0,17820.1333333333,"EW28"
"2024-12","WEEKENDS/HOLIDAY","Pioneer",1,26732.8,"EW28"
"2024-12","WEEKENDS/HOLIDAY","Potong Pasir",0,10516,"NE10"
"2024-12","WEEKENDS/HOLIDAY","Potong Pasir",1,13125.4,"NE10"
"2024-12","WEEKENDS/HOLIDAY","Promenade",0,8116.36666666667,"CC4"
"2024-12","WEEKENDS/HOLIDAY","Promenade",0,8116.36666666667,"DT15"
"2024-12","WEEKENDS/HOLIDAY","Promenade",1,9722.1,"CC4"
"2024-12","WEEKENDS/HOLIDAY","Promenade",1,9722.1,"DT15"
"2024-12","WEEKENDS/HOLIDAY","Punggol",0,33746.9333333333,"NE17"
"2024-12","WEEKENDS/HOLIDAY","Punggol",1,41281.6,"NE17"
"2024-12","WEEKENDS/HOLIDAY","Punggol Coast",0,3627.93333333333,"NE18"
"2024-12","WEEKENDS/HOLIDAY","Punggol Coast",1,4993.8,"NE18"
"2024-12","WEEKENDS/HOLIDAY","Queenstown",0,10808.1333333333,"EW19"
"2024-12","WEEKENDS/HOLIDAY","Queenstown",1,13669.8,"EW19"
"2024-12","WEEKENDS/HOLIDAY","Raffles Place",0,8242.53333333333,"EW14"
"2024-12","WEEKENDS/HOLIDAY","Raffles Place",0,8242.53333333333,"NS26"
"2024-12","WEEKENDS/HOLIDAY","Raffles Place",1,9780.2,"EW14"
"2024-12","WEEKENDS/HOLIDAY","Raffles Place",1,9780.2,"NS26"
"2024-12","WEEKENDS/HOLIDAY","Redhill",0,11309.1333333333,"EW18"
"2024-12","WEEKENDS/HOLIDAY","Redhill",1,14163.4,"EW18"
"2024-12","WEEKENDS/HOLIDAY","Rochor",0,9444,"DT13"
"2024-12","WEEKENDS/HOLIDAY","Rochor",1,10634,"DT13"
"2024-12","WEEKENDS/HOLIDAY","Sembawang",0,29425.9333333333,"NS11"
"2024-12","WEEKENDS/HOLIDAY","Sembawang",1,37553.6,"NS11"
"2024-12","WEEKENDS/HOLIDAY","Sengkang",0,32260.8,"NE16"
"2024-12","WEEKENDS/HOLIDAY","Sengkang",1,39093.2,"NE16"
"2024-12","WEEKENDS/HOLIDAY","Serangoon",0,22662.5333333333,"CC13"
"2024-12","WEEKENDS/HOLIDAY","Serangoon",0,22662.5333333333,"NE12"
"2024-12","WEEKENDS/HOLIDAY","Serangoon",1,27627.3,"CC13"
"2024-12","WEEKENDS/HOLIDAY","Serangoon",1,27627.3,"NE12"
"2024-12","WEEKENDS/HOLIDAY","Shenton Way",0,2614.86666666667,"TE19"
"2024-12","WEEKENDS/HOLIDAY","Shenton Way",1,3190.8,"TE19"
"2024-12","WEEKENDS/HOLIDAY","Siglap",0,2491.6,"TE28"
"2024-12","WEEKENDS/HOLIDAY","Siglap",1,3148.4,"TE28"
"2024-12","WEEKENDS/HOLIDAY","Simei",0,9813.66666666667,"EW3"
"2024-12","WEEKENDS/HOLIDAY","Simei",1,12428.8,"EW3"
"2024-12","WEEKENDS/HOLIDAY","Sixth Avenue",0,2338.33333333333,"DT7"
"2024-12","WEEKENDS/HOLIDAY","Sixth Avenue",1,3597.4,"DT7"
"2024-12","WEEKENDS/HOLIDAY","Somerset",0,31387.3333333333,"NS23"
"2024-12","WEEKENDS/HOLIDAY","Somerset",1,37891.8,"NS23"
"2024-12","WEEKENDS/HOLIDAY","Springleaf",0,3218.26666666667,"TE4"
"2024-12","WEEKENDS/HOLIDAY","Springleaf",1,4889.8,"TE4"
"2024-12","WEEKENDS/HOLIDAY","Stadium",0,10845.7333333333,"CC6"
"2024-12","WEEKENDS/HOLIDAY","Stadium",1,15187.6,"CC6"
"2024-12","WEEKENDS/HOLIDAY","Stevens",0,1199.2,"DT10"
"2024-12","WEEKENDS/HOLIDAY","Stevens",0,1167.9,"TE11"
"2024-12","WEEKENDS/HOLIDAY","Stevens",1,1589.5,"DT10"
"2024-12","WEEKENDS/HOLIDAY","Stevens",1,1546.5,"TE11"
"2024-12","WEEKENDS/HOLIDAY","Tai Seng",0,9067.53333333333,"CC11"
"2024-12","WEEKENDS/HOLIDAY","Tai Seng",1,13893.2,"CC11"
"2024-12","WEEKENDS/HOLIDAY","Tampines",0,20410.6666666667,"DT32"
"2024-12","WEEKENDS/HOLIDAY","Tampines",0,20410.6666666667,"EW2"
"2024-12","WEEKENDS/HOLIDAY","Tampines",1,26329.4,"DT32"
"2024-12","WEEKENDS/HOLIDAY","Tampines",1,26329.4,"EW2"
"2024-12","WEEKENDS/HOLIDAY","Tampines East",0,11239.2,"DT33"
"2024-12","WEEKENDS/HOLIDAY","Tampines East",1,14430.2,"DT33"
"2024-12","WEEKENDS/HOLIDAY","Tampines West",0,5796,"DT31"
"2024-12","WEEKENDS/HOLIDAY","Tampines West",1,7766.2,"DT31"
"2024-12","WEEKENDS/HOLIDAY","Tan Kah Kee",0,2106.4,"DT8"
"2024-12","WEEKENDS/HOLIDAY","Tan Kah Kee",1,3080,"DT8"
"2024-12","WEEKENDS/HOLIDAY","Tanah Merah",0,11203.6,"EW4"
"2024-12","WEEKENDS/HOLIDAY","Tanah Merah",1,15733.2,"EW4"
"2024-12","WEEKENDS/HOLIDAY","Tanjong Katong",0,1919.86666666667,"TE25"
"2024-12","WEEKENDS/HOLIDAY","Tanjong Katong",1,2461.2,"TE25"
"2024-12","WEEKENDS/HOLIDAY","Tanjong Pagar",0,14081.0666666667,"EW15"
"2024-12","WEEKENDS/HOLIDAY","Tanjong Pagar",1,16338.6,"EW15"
"2024-12","WEEKENDS/HOLIDAY","Tanjong Rhu",0,1968.13333333333,"TE23"
"2024-12","WEEKENDS/HOLIDAY","Tanjong Rhu",1,2409.8,"TE23"
"2024-12","WEEKENDS/HOLIDAY","Telok Ayer",0,4769.13333333333,"DT18"
"2024-12","WEEKENDS/HOLIDAY","Telok Ayer",1,5152,"DT18"
"2024-12","WEEKENDS/HOLIDAY","Telok Blangah",0,2706,"CC28"
"2024-12","WEEKENDS/HOLIDAY","Telok Blangah",1,3626,"CC28"
"2024-12","WEEKENDS/HOLIDAY","Tiong Bahru",0,17758.2,"EW17"
"2024-12","WEEKENDS/HOLIDAY","Tiong Bahru",1,20762.2,"EW17"
"2024-12","WEEKENDS/HOLIDAY","Toa Payoh",0,27480.0666666667,"NS19"
"2024-12","WEEKENDS/HOLIDAY","Toa Payoh",1,32275.2,"NS19"
"2024-12","WEEKENDS/HOLIDAY","Tuas Crescent",0,2365.93333333333,"EW31"
"2024-12","WEEKENDS/HOLIDAY","Tuas Crescent",1,5940.4,"EW31"
"2024-12","WEEKENDS/HOLIDAY","Tuas Link",0,3507.53333333333,"EW33"
"2024-12","WEEKENDS/HOLIDAY","Tuas Link",1,6475.6,"EW33"
"2024-12","WEEKENDS/HOLIDAY","Tuas West Road",0,3576.2,"EW32"
"2024-12","WEEKENDS/HOLIDAY","Tuas West Road",1,7617.8,"EW32"
"2024-12","WEEKENDS/HOLIDAY","Ubi",0,5782.66666666667,"DT27"
"2024-12","WEEKENDS/HOLIDAY","Ubi",1,8364.8,"DT27"
"2024-12","WEEKENDS/HOLIDAY","Upper Changi",0,2820.73333333333,"DT34"
"2024-12","WEEKENDS/HOLIDAY","Upper Changi",1,3945.2,"DT34"
"2024-12","WEEKENDS/HOLIDAY","Upper Thomson",0,7681.8,"TE8"
"2024-12","WEEKENDS/HOLIDAY","Upper Thomson",1,9322.2,"TE8"
"2024-12","WEEKENDS/HOLIDAY","Woodlands",0,23025.5333333333,"NS9"
"2024-12","WEEKENDS/HOLIDAY","Woodlands",0,23025.5333333333,"TE2"
"2024-12","WEEKENDS/HOLIDAY","Woodlands",1,28829.9,"NS9"
"2024-12","WEEKENDS/HOLIDAY","Woodlands",1,28829.9,"TE2"
"2024-12","WEEKENDS/HOLIDAY","Woodlands North",0,2792.73333333333,"TE1"
"2024-12","WEEKENDS/HOLIDAY","Woodlands North",1,5052,"TE1"
"2024-12","WEEKENDS/HOLIDAY","Woodlands South",0,6697.4,"TE3"
"2024-12","WEEKENDS/HOLIDAY","Woodlands South",1,8471.6,"TE3"
"2024-12","WEEKENDS/HOLIDAY","Woodleigh",0,10138,"NE11"
"2024-12","WEEKENDS/HOLIDAY","Woodleigh",1,12350.8,"NE11"
"2024-12","WEEKENDS/HOLIDAY","Yew Tee",0,20433.6666666667,"NS5"
"2024-12","WEEKENDS/HOLIDAY","Yew Tee",1,25796,"NS5"
"2024-12","WEEKENDS/HOLIDAY","Yio Chu Kang",0,9239.73333333333,"NS15"
"2024-12","WEEKENDS/HOLIDAY","Yio Chu Kang",1,12963,"NS15"
"2024-12","WEEKENDS/HOLIDAY","Yishun",0,39078.4,"NS13"
"2024-12","WEEKENDS/HOLIDAY","Yishun",1,48213.6,"NS13"
"2024-12","WEEKENDS/HOLIDAY","one-north",0,2509.26666666667,"CC23"
"2024-12","WEEKENDS/HOLIDAY","one-north",1,3578.4,"CC23"
"2025-01","WEEKDAY","Admiralty",0,57550.6,"NS10"
"2025-01","WEEKDAY","Admiralty",1,156005,"NS10"
"2025-01","WEEKDAY","Aljunied",0,32689.2666666667,"EW9"
"2025-01","WEEKDAY","Aljunied",1,79573.2,"EW9"
"2025-01","WEEKDAY","Ang Mo Kio",0,67873.4666666667,"NS16"
"2025-01","WEEKDAY","Ang Mo Kio",1,159983.4,"NS16"
"2025-01","WEEKDAY","Bartley",0,11798.3333333333,"CC12"
"2025-01","WEEKDAY","Bartley",1,29234.4,"CC12"
"2025-01","WEEKDAY","Bayfront",0,29468.1,"CE1"
"2025-01","WEEKDAY","Bayfront",0,29468.1,"DT16"
"2025-01","WEEKDAY","Bayfront",1,39703.3,"CE1"
"2025-01","WEEKDAY","Bayfront",1,39703.3,"DT16"
"2025-01","WEEKDAY","Bayshore",0,4419.73333333333,"TE29"
"2025-01","WEEKDAY","Bayshore",1,11586.6,"TE29"
"2025-01","WEEKDAY","Beauty World",0,22206.2,"DT5"
"2025-01","WEEKDAY","Beauty World",1,54095.2,"DT5"
"2025-01","WEEKDAY","Bedok",0,48679.4666666667,"EW5"
"2025-01","WEEKDAY","Bedok",1,114152.8,"EW5"
"2025-01","WEEKDAY","Bedok North",0,10638.4666666667,"DT29"
"2025-01","WEEKDAY","Bedok North",1,31088.2,"DT29"
"2025-01","WEEKDAY","Bedok Reservoir",0,12015.2,"DT30"
"2025-01","WEEKDAY","Bedok Reservoir",1,34384.8,"DT30"
"2025-01","WEEKDAY","Bencoolen",0,12596.4666666667,"DT21"
"2025-01","WEEKDAY","Bencoolen",1,25409.2,"DT21"
"2025-01","WEEKDAY","Bendemeer",0,6591.93333333333,"DT23"
"2025-01","WEEKDAY","Bendemeer",1,21317.8,"DT23"
"2025-01","WEEKDAY","Bishan",0,20131.4,"CC15"
"2025-01","WEEKDAY","Bishan",0,20131.4,"NS17"
"2025-01","WEEKDAY","Bishan",1,54917.4,"CC15"
"2025-01","WEEKDAY","Bishan",1,54917.4,"NS17"
"2025-01","WEEKDAY","Boon Keng",0,35479.6,"NE9"
"2025-01","WEEKDAY","Boon Keng",1,86072,"NE9"
"2025-01","WEEKDAY","Boon Lay",0,68328.4666666667,"EW27"
"2025-01","WEEKDAY","Boon Lay",1,191004.8,"EW27"
"2025-01","WEEKDAY","Botanic Gardens",0,4974.36666666667,"CC19"
"2025-01","WEEKDAY","Botanic Gardens",0,4974.36666666667,"DT9"
"2025-01","WEEKDAY","Botanic Gardens",1,11081.9,"CC19"
"2025-01","WEEKDAY","Botanic Gardens",1,11081.9,"DT9"
"2025-01","WEEKDAY","Braddell",0,22950.2,"NS18"
"2025-01","WEEKDAY","Braddell",1,52443.6,"NS18"
"2025-01","WEEKDAY","Bras Basah",0,8823.8,"CC2"
"2025-01","WEEKDAY","Bras Basah",1,18228.8,"CC2"
"2025-01","WEEKDAY","Bright Hill",0,9364.4,"TE7"
"2025-01","WEEKDAY","Bright Hill",1,25627.4,"TE7"
"2025-01","WEEKDAY","Buangkok",0,32149.1333333333,"NE15"
"2025-01","WEEKDAY","Buangkok",1,82273.8,"NE15"
"2025-01","WEEKDAY","Bugis",0,46138.0333333333,"DT14"
"2025-01","WEEKDAY","Bugis",0,46138.0333333333,"EW12"
"2025-01","WEEKDAY","Bugis",1,81578.6,"DT14"
"2025-01","WEEKDAY","Bugis",1,81578.6,"EW12"
"2025-01","WEEKDAY","Bukit Batok",0,41169.3333333333,"NS2"
"2025-01","WEEKDAY","Bukit Batok",1,112698.4,"NS2"
"2025-01","WEEKDAY","Bukit Gombak",0,30054.3333333333,"NS3"
"2025-01","WEEKDAY","Bukit Gombak",1,73038,"NS3"
"2025-01","WEEKDAY","Bukit Panjang",0,59715.1333333333,"DT1"
"2025-01","WEEKDAY","Bukit Panjang",1,170105,"DT1"
"2025-01","WEEKDAY","Buona Vista",0,19309.4666666667,"CC22"
"2025-01","WEEKDAY","Buona Vista",0,19309.4666666667,"EW21"
"2025-01","WEEKDAY","Buona Vista",1,58126.8,"CC22"
"2025-01","WEEKDAY","Buona Vista",1,58126.8,"EW21"
"2025-01","WEEKDAY","Caldecott",0,5678.66666666667,"CC17"
"2025-01","WEEKDAY","Caldecott",0,5678.66666666667,"TE9"
"2025-01","WEEKDAY","Caldecott",1,16844.6,"CC17"
"2025-01","WEEKDAY","Caldecott",1,16844.6,"TE9"
"2025-01","WEEKDAY","Canberra",0,25101.3333333333,"NS12"
"2025-01","WEEKDAY","Canberra",1,70385.4,"NS12"
"2025-01","WEEKDAY","Cashew",0,4249.33333333333,"DT2"
"2025-01","WEEKDAY","Cashew",1,14684.2,"DT2"
"2025-01","WEEKDAY","Changi Airport",0,37169.3333333333,"CG2"
"2025-01","WEEKDAY","Changi Airport",1,53271.8,"CG2"
"2025-01","WEEKDAY","Chinatown",0,47592,"DT19"
"2025-01","WEEKDAY","Chinatown",0,47592,"NE4"
"2025-01","WEEKDAY","Chinatown",1,73630.2,"DT19"
"2025-01","WEEKDAY","Chinatown",1,73630.2,"NE4"
"2025-01","WEEKDAY","Chinese Garden",0,15446.0666666667,"EW25"
"2025-01","WEEKDAY","Chinese Garden",1,45532.6,"EW25"
"2025-01","WEEKDAY","Choa Chu Kang",0,57593.9333333333,"NS4"
"2025-01","WEEKDAY","Choa Chu Kang",1,143862.2,"NS4"
"2025-01","WEEKDAY","City Hall",0,35893.8,"EW13"
"2025-01","WEEKDAY","City Hall",0,35893.8,"NS25"
"2025-01","WEEKDAY","City Hall",1,65396,"EW13"
"2025-01","WEEKDAY","City Hall",1,65396,"NS25"
"2025-01","WEEKDAY","Clarke Quay",0,22770.4,"NE5"
